list_name,list_date,ticker,form,base_score,filing_day_close,next_open,next_high,next_close,next_volume,gap_next_open_pct,next_day_max_run_pct,next_day_close_pct,next_day_vwap_pct,spy_close_pct,alpha_close_pct,catalyst_sign,exec_cost_pct,hit_2pct,hit_3pct,hit_5pct,hit_2pct_net,realistic_pnl_pct,realistic_pnl_net_pct,five_day_close,five_day_max_run_pct,five_day_close_pct,spy_5d_pct,market_cap
sec_top_value,2026-04-27,STLD,10-Q,4,225.0400,224.8600,228.1700,226.9600,1190100,-0.0800,1.3909,0.8532,0.1215,-0.4866,1.3398,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,VIASP,10-K,2,25.3000,25.5000,25.5500,25.4700,3200,0.7905,0.9881,0.6719,0.6851,-0.4866,1.1585,0,0.2000,0,0,0,0,-0.1176,-0.3176,,,,,
sec_top_value,2026-04-27,EMYB,DEF 14A,3,19.9200,19.9200,19.9200,19.9200,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,LBSR,10-K,1,0.0184,0.0201,0.0219,0.0210,335900,9.2391,19.0217,14.1304,14.1304,-0.4866,14.6170,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,SEIC,10-Q,1,91.0600,91.1600,92.2100,91.5100,1292800,0.1098,1.2629,0.4942,0.3075,-0.4866,0.9808,0,0.2000,0,0,0,0,0.3839,0.1839,,,,,
sec_top_value,2026-04-27,DWTX,DEF 14A,1,1.3400,1.3600,1.4400,1.3500,79200,1.4925,7.4627,0.7463,2.7363,-0.4866,1.2329,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,STK,DEF 14A,1,47.6700,47.3400,47.3400,46.9800,24800,-0.6923,-0.6923,-1.4474,-1.4824,-0.4866,-0.9609,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,ELA,DEF 14A,1,17.7400,17.8000,18.1400,17.8000,33800,0.3382,2.2548,0.3382,-0.0376,-0.4866,0.8248,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,TY-P,DEF 14A,1,44.2700,44.2700,44.2700,44.2700,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,GDLG,10-K,1,0.2000,0.2000,0.2000,0.2000,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,POET,6-K,3,7.9500,7.5400,8.8400,8.0300,81216400,-5.1572,11.1950,1.0063,2.3480,-0.4866,1.4929,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,GRC,10-Q,2,75.9600,76.5200,76.5200,75.1600,171200,0.7372,0.7372,-1.0532,-0.7285,-0.4866,-0.5666,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,ANL,F-3,-4,13.2500,12.8700,13.1000,12.1700,1209400,-2.8679,-1.1321,-8.1509,-7.9748,-0.4866,-7.6643,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,AEYE,8-K,10,7.2800,7.2500,7.3100,7.1500,137900,-0.4121,0.4121,-1.7857,-1.8315,-0.4866,-1.2991,0,0.5000,0,0,0,0,-1.5000,-2.0000,,,,,90970734
sec_top_value,2026-04-27,ATS,F-1,-5,33.0700,32.6000,33.1700,31.8000,183800,-1.4212,0.3024,-3.8403,-3.8504,-0.4866,-3.3537,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,3204010264
sec_top_value,2026-04-27,AREB,10-K,6,1.1000,0.7100,0.7830,0.5920,5385300,-35.4545,-28.8182,-46.1818,-41.4545,-0.4866,-45.6952,0,0.5000,0,0,0,0,-1.5000,-2.0000,,,,,256702
sec_top_value,2026-04-27,ALIT,DEFA14A,6,0.6610,0.6600,0.7430,0.7330,15138300,-0.1513,12.4054,10.8926,7.7156,-0.4866,11.3792,0,0.5000,1,1,1,1,2.0000,1.5000,,,,,295283518
sec_top_value,2026-04-27,AZTR,PRE 14A,6,0.2240,0.2240,0.2550,0.2490,1093800,0.0000,13.8393,11.1607,7.7381,-0.4866,11.6473,0,0.5000,1,1,1,1,-1.5000,-2.0000,,,,,3627106
sec_top_value,2026-04-27,CINT,6-K,0,4.3900,4.3800,4.4020,4.1300,112800,-0.2278,0.2734,-5.9225,-3.8952,-0.4866,-5.4360,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,PLRZ,6-K,0,16.6300,16.2400,17.3500,16.5000,70200,-2.3452,4.3295,-0.7817,-2.8463,-0.4866,-0.2951,0,0.2000,1,1,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,USBC,10-K,-3,0.3900,0.3800,0.3800,0.3700,35400,-2.5641,-2.5641,-5.1282,-4.2735,-0.4866,-4.6416,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,TLF,DEFA14A,-2,2.3400,2.3600,2.3700,2.3400,5400,0.8547,1.2821,0.0000,0.2849,-0.4866,0.4866,0,0.2000,0,0,0,0,-0.8475,-1.0475,,,,,
sec_top_value,2026-04-27,VMAR,6-K,-7,1.2000,1.2500,1.2500,1.1200,175500,4.1667,4.1667,-6.6667,-3.6111,-0.4866,-6.1801,0,0.2000,1,1,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,BMNM,DEF 14A,-3,2.5000,2.5000,2.5000,2.5000,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,METCZ,DEFA14A,-3,25.1200,25.1400,25.1470,25.1470,800,0.0796,0.1075,0.1075,0.0982,-0.4866,0.5941,0,0.2000,0,0,0,0,0.0278,-0.1722,,,,,
sec_top_value,2026-04-27,NXPI,DEFA14A,-2,236.8700,232.8900,237.9400,230.3900,4731200,-1.6802,0.4517,-2.7357,-1.9518,-0.4866,-2.2491,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,KW,SC 13E3,-2,10.9000,10.9000,10.9000,10.9000,910000,0.0000,0.0000,0.0000,-0.0306,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,PENN,DEFA14A,-2,17.8300,17.7500,18.2500,18.0000,3948700,-0.4487,2.3556,0.9534,0.7291,-0.4866,1.4400,0,0.2000,1,0,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,BOOM,DEFA14A,-2,6.4500,6.4700,6.5600,6.3900,297400,0.3101,1.7054,-0.9302,-0.8269,-0.4866,-0.4436,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,NVAX,DEFA14A,-2,8.0700,8.0800,8.1000,7.9200,3290000,0.1239,0.3718,-1.8587,-1.3218,-0.4866,-1.3721,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,STEM,DEFA14A,-2,11.2900,10.9400,11.0600,10.6200,146500,-3.1001,-2.0372,-5.9345,-6.0821,-0.4866,-5.4479,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,MIAX,DEFA14A,-3,46.7200,46.8000,47.8800,47.3000,1310600,0.1712,2.4829,1.2414,1.1665,-0.4866,1.7280,0,0.2000,1,0,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,FULC,10-Q,-2,7.7200,7.7200,8.1050,7.4400,683100,0.0000,4.9870,-3.6269,-0.8636,-0.4866,-3.1403,0,0.2000,1,1,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,QURE,DEFA14A,-2,17.9000,17.9400,18.8900,18.0500,835100,0.2235,5.5307,0.8380,1.9460,-0.4866,1.3246,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,RNTX,10-K,3,1.4900,1.5000,1.5200,1.4500,210900,0.6711,2.0134,-2.6846,-2.9083,-0.4866,-2.1980,0,0.2000,1,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,CVGI,DEF 14A,3,4.3000,4.2300,4.3000,4.2700,303100,-1.6279,0.0000,-0.6977,-2.0155,-0.4866,-0.2111,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,ORC,DEFA14A,4,7.1500,7.1900,7.2000,7.1300,5414600,0.5594,0.6993,-0.2797,-0.1399,-0.4866,0.2069,0,0.2000,0,0,0,0,-0.8345,-1.0345,,,,,
sec_top_value,2026-04-27,FMC,DEFA14A,3,15.5600,15.7400,15.9000,15.2600,2121600,1.1568,2.1851,-1.9280,-0.9212,-0.4866,-1.4414,0,0.2000,1,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,FTRE,DEFA14A,3,10.6000,10.6500,10.8900,10.7600,1491200,0.4717,2.7358,1.5094,1.0063,-0.4866,1.9960,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,DPZ,10-Q,3,335.3000,338.3100,345.2200,340.4600,1669400,0.8977,2.9585,1.5389,1.4713,-0.4866,2.0255,0,0.2000,1,0,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,RYM,DEFA14A,3,31.9000,32.2300,36.5000,33.5400,29300,1.0345,14.4201,5.1411,6.8652,-0.4866,5.6277,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,UCTT,DEF 14A,3,81.0900,76.6000,78.6700,78.2500,1385200,-5.5371,-2.9843,-3.5023,-5.4631,-0.4866,-3.0157,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,MAIA,DEFA14A,3,1.2400,1.2400,1.2800,1.2500,334300,0.0000,3.2258,0.8065,1.3441,-0.4866,1.2930,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,NCRRP,DEFA14A,3,1002.0000,1002.0000,1002.0000,1002.0000,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,SKYT,DEFA14A,3,31.8200,30.8400,31.8000,31.1600,1153000,-3.0798,-0.0629,-2.0742,-1.7389,-0.4866,-1.5876,0,0.2000,0,0,0,0,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,GTBIF,DEF 14A,3,8.2900,8.2500,8.2500,7.9300,449800,-0.4825,-0.4825,-4.3426,-3.7797,-0.4866,-3.8560,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,MTVA,DEF 14A,3,1.5900,1.5700,1.6700,1.6200,107200,-1.2579,5.0314,1.8868,1.2579,-0.4866,2.3734,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,TSEM,6-K,4,203.3300,194.0000,194.8100,193.5500,2812200,-4.5886,-4.1902,-4.8099,-6.1460,-0.4866,-4.3233,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,SYRA,10-K,0,0.4180,0.4340,0.4340,0.4240,2100,3.8277,3.8277,1.4354,1.7544,-0.4866,1.9220,0,0.2000,1,1,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,LADR,10-Q,3,10.3600,10.4400,10.4800,10.4800,491600,0.7722,1.1583,1.1583,0.9653,-0.4866,1.6449,0,0.2000,0,0,0,0,0.3831,0.1831,,,,,
sec_top_value,2026-04-27,ZOMDF,DEF 14A,2,0.0980,0.0950,0.1010,0.0990,1098100,-3.0612,3.0612,1.0204,0.0000,-0.4866,1.5070,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,CTAS,S-4,2,174.0400,174.7600,175.7300,174.2200,1798700,0.4137,0.9710,0.1034,0.0134,-0.4866,0.5900,0,0.2000,0,0,0,0,-0.3090,-0.5090,,,,,
sec_top_value,2026-04-27,UAMY,DEFA14A,2,11.1800,10.7300,11.8700,10.8100,19069400,-4.0251,6.1717,-3.3095,-1.5206,-0.4866,-2.8229,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,EXPI,DEFA14A,2,6.5100,6.5200,6.6600,6.5600,981900,0.1536,2.3041,0.7680,0.9985,-0.4866,1.2546,0,0.2000,1,0,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,FPH,10-Q,2,4.9900,4.9500,5.0600,5.0300,237700,-0.8016,1.4028,0.8016,0.2004,-0.4866,1.2882,0,0.2000,0,0,0,0,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,HLX,10-Q,2,9.9300,10.0900,10.2300,10.0800,2498900,1.6113,3.0211,1.5106,1.7455,-0.4866,1.9972,0,0.2000,1,1,0,1,-0.0991,-0.2991,,,,,
sec_top_value,2026-04-27,TDY,10-Q,2,655.4900,652.9400,659.4900,641.8900,365100,-0.3890,0.6102,-2.0748,-1.1889,-0.4866,-1.5882,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,HCSG,10-Q,2,21.7000,21.8000,21.9600,21.5700,736100,0.4608,1.1981,-0.5991,-0.2304,-0.4866,-0.1125,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,XBIO,10-K,2,3.0300,3.0900,3.1400,3.1300,4100,1.9802,3.6304,3.3003,2.8053,-0.4866,3.7869,0,0.2000,1,1,0,1,1.2945,1.0945,,,,,
sec_top_value,2026-04-27,WGRX,10-K,2,0.1250,0.1250,0.1250,0.1150,2571800,0.0000,0.0000,-8.0000,-6.6667,-0.4866,-7.5134,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,PSKY,10-K,2,10.5900,10.5800,10.6300,10.5200,9172100,-0.0944,0.3777,-0.6610,-1.0072,-0.4866,-0.1744,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,CELZ,10-K,2,2.2800,2.2500,2.3600,2.2300,225000,-1.3158,3.5088,-2.1930,-2.4854,-0.4866,-1.7064,0,0.2000,1,1,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,PECO,10-Q,3,40.1800,40.5900,40.7100,40.3500,1115300,1.0204,1.3191,0.4231,0.5475,-0.4866,0.9097,0,0.2000,0,0,0,0,-0.5913,-0.7913,,,,,
sec_top_value,2026-04-27,RLYB,S-4,2,8.7800,8.7900,9.0650,8.8000,73600,0.1139,3.2460,0.2278,0.7783,-0.4866,0.7144,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,HTH,10-Q,3,36.8000,37.1000,38.1300,38.1100,318900,0.8152,3.6141,3.5598,2.6630,-0.4866,4.0464,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,XAIR,PRE 14A,2,0.4870,0.4900,0.5150,0.5090,237800,0.6160,5.7495,4.5175,3.4908,-0.4866,5.0041,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,WLTH,10-K,3,10.9500,10.9800,11.0300,10.7100,727300,0.2740,0.7306,-2.1918,-1.2481,-0.4866,-1.7052,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,SNTW,10-K,2,0.1300,0.1300,0.1300,0.1300,2592,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,WKC,10-Q,2,26.2500,26.7100,27.6300,26.8300,1218300,1.7524,5.2571,2.2095,2.7936,-0.4866,2.6961,0,0.2000,1,1,1,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,MTH,10-Q,2,69.7300,69.9900,70.3400,69.3700,980800,0.3729,0.8748,-0.5163,-0.3012,-0.4866,-0.0297,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,BKR,10-Q,2,68.3800,68.8700,69.7300,67.6700,8516400,0.7166,1.9743,-1.0383,-0.0926,-0.4866,-0.5517,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,JUSHF,PRE 14A,2,0.5730,0.5300,0.5680,0.5030,300200,-7.5044,-0.8726,-12.2164,-8.4351,-0.4866,-11.7298,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,PG,10-Q,2,148.4000,150.0300,151.1900,149.1700,7965700,1.0984,1.8801,0.5189,0.8064,-0.4866,1.0055,0,0.2000,0,0,0,0,-0.5732,-0.7732,,,,,
sec_top_value,2026-04-27,EP-PC,10-Q,2,50.2200,50.1800,50.2501,50.2500,2877,-0.0797,0.0599,0.0597,0.0133,-0.4866,0.5463,0,0.2000,0,0,0,0,0.1395,-0.0605,,,,,
sec_top_value,2026-04-27,JAZZ,10-K,2,201.2200,202.1900,204.2800,203.9800,591100,0.4821,1.5207,1.3716,0.8117,-0.4866,1.8582,0,0.2000,0,0,0,0,0.8853,0.6853,,,,,
sec_top_value,2026-04-27,LVS,10-Q,2,54.4700,54.4800,54.8500,54.2600,5418000,0.0184,0.6976,-0.3855,-0.5079,-0.4866,0.1011,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,QS,10-Q,2,7.0600,6.8500,7.2000,6.9700,21485600,-2.9745,1.9830,-1.2748,-1.3220,-0.4866,-0.7882,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,CTRA,10-K,2,33.6700,34.2800,34.7900,34.6300,8838200,1.8117,3.3264,2.8512,2.5047,-0.4866,3.3378,0,0.2000,1,1,0,1,1.0210,0.8210,,,,,
sec_top_value,2026-04-27,FBIZ,10-Q,3,57.0800,57.3800,58.4700,57.9900,43600,0.5256,2.4352,1.5943,-0.3445,-0.4866,2.0808,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,WU,10-Q,2,9.3700,9.4200,9.6000,8.9400,12580300,0.5336,2.4546,-4.5891,-2.2768,-0.4866,-4.1025,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,SKYW,10-Q,2,83.5300,83.3400,83.9600,82.8600,516500,-0.2275,0.5148,-0.8021,-0.6305,-0.4866,-0.3155,0,0.2000,0,0,0,0,-0.5759,-0.7759,,,,,
sec_top_value,2026-04-27,WBS-PG,10-K,3,23.8400,23.8300,24.1000,23.9800,15922,-0.0419,1.0906,0.5872,0.5383,-0.4866,1.0738,0,0.2000,0,0,0,0,0.6295,0.4295,,,,,
sec_top_value,2026-04-27,JBHT,10-Q,-1,250.1600,251.2000,251.6000,251.2900,834800,0.4157,0.5756,0.4517,0.0093,-0.4866,0.9383,0,0.2000,0,0,0,0,0.0358,-0.1642,,,,,
sec_top_value,2026-04-27,CSL,10-Q,-1,361.2800,363.0700,365.8800,357.0600,478100,0.4955,1.2733,-1.1681,-0.5241,-0.4866,-0.6815,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,FR,10-Q,-1,62.0700,61.5200,62.6300,62.4800,950600,-0.8861,0.9022,0.6605,0.2256,-0.4866,1.1471,0,0.2000,0,0,0,0,1.5605,1.3605,,,,,
sec_top_value,2026-04-27,RLI,10-Q,-1,51.4500,52.2800,52.8100,52.1400,1043300,1.6132,2.6433,1.3411,1.2958,-0.4866,1.8277,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,SIGIP,10-Q,-1,16.5000,16.6500,16.6500,16.6400,7000,0.9091,0.9091,0.8485,0.7273,-0.4866,1.3351,0,0.2000,0,0,0,0,-0.0601,-0.2601,,,,,
sec_top_value,2026-04-27,PRIF-PK,25,-1,22.0100,21.9400,21.9400,21.9400,287,-0.3180,-0.3180,-0.3180,-0.3180,-0.4866,0.1686,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,FCFS,10-Q,-1,217.3500,218.6000,222.5800,214.0700,408100,0.5751,2.4063,-1.5091,-0.3895,-0.4866,-1.0225,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,APOG,10-K,-1,37.4400,37.5900,38.0200,36.9900,254100,0.4006,1.5492,-1.2019,-0.6321,-0.4866,-0.7153,0,0.5000,0,0,0,0,-1.5000,-2.0000,,,,,794504393
sec_top_value,2026-04-27,NDAQ,10-Q,-1,90.4300,90.7100,91.5100,91.3100,5002300,0.3096,1.1943,0.9731,0.4313,-0.4866,1.4597,0,0.2000,0,0,0,0,0.6614,0.4614,,,,,
sec_top_value,2026-04-27,HAL,10-Q,0,40.1300,40.5700,41.0700,40.8100,11335700,1.0964,2.3424,1.6945,1.3705,-0.4866,2.1811,0,0.2000,1,0,0,1,0.5916,0.3916,,,,,
sec_top_value,2026-04-27,MHO,10-Q,0,134.2000,135.4800,136.5300,135.2600,324800,0.9538,1.7362,0.7899,0.7899,-0.4866,1.2765,0,0.2000,0,0,0,0,-0.1624,-0.3624,,,,,
sec_top_value,2026-04-27,MOG-B,10-Q,0,313.5600,313.5600,313.5600,313.5600,0,0.0000,0.0000,0.0000,0.0000,-0.4866,0.4866,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,NSC,10-Q,-2,318.8900,321.0000,321.1800,316.7100,933100,0.6617,0.7181,-0.6836,-0.3261,-0.4866,-0.1970,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,BOXL,PRE 14A,-2,1.0700,1.1000,1.1000,1.0600,93600,2.8037,2.8037,-0.9346,-0.1558,-0.4866,-0.4480,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,MANH,10-Q,-2,137.8400,140.2600,143.1400,140.3200,929200,1.7557,3.8450,1.7992,2.1885,-0.4866,2.2858,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,TXN,10-Q,-2,269.5000,267.4900,270.6900,265.0000,8369400,-0.7458,0.4416,-1.6698,-1.0600,-0.4866,-1.1832,0,0.2000,0,0,0,0,-0.9309,-1.1309,,,,,
sec_top_value,2026-04-27,TEL,10-Q,-2,209.5200,206.0500,209.0500,204.3000,2401800,-1.6562,-0.2243,-2.4914,-1.9632,-0.4866,-2.0048,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,DOW,10-Q,-2,38.1000,38.9000,39.1000,38.0100,9268100,2.0997,2.6247,-0.2362,0.5774,-0.4866,0.2504,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,MRK,SC TO-T,-2,110.2300,111.5200,111.9100,110.0300,7157600,1.1703,1.5241,-0.1814,0.2903,-0.4866,0.3052,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,PM,10-Q,-2,160.9000,163.2800,166.2700,165.8900,4067100,1.4792,3.3375,3.1013,2.4777,-0.4866,3.5879,0,0.2000,1,1,0,1,1.5985,1.3985,,,,,
sec_top_value,2026-04-27,CHTR,10-Q,-2,174.6100,176.0200,178.5500,173.1100,4775700,0.8075,2.2565,-0.8591,-0.2673,-0.4866,-0.3725,0,0.2000,1,0,0,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,SSTK,10-K,3,17.6200,17.3000,17.7800,17.2700,257100,-1.8161,0.9081,-1.9864,-1.0216,-0.4866,-1.4998,0,0.2000,0,0,0,0,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,GNK,PREC14A,3,23.7500,23.9400,24.4300,24.3500,273100,0.8000,2.8632,2.5263,1.6982,-0.4866,3.0129,0,0.2000,1,0,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,MCW,SC 13E3,3,7.0700,7.0800,7.0900,7.0800,1443400,0.1414,0.2829,0.1414,0.0943,-0.4866,0.6280,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,UBXG,6-K,0,0.9830,1.0100,1.0820,0.9800,27000,2.7467,10.0712,-0.3052,2.1363,-0.4866,0.1814,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,ALDX,DEFA14A,4,1.5800,1.5700,1.6200,1.5700,726300,-0.6329,2.5316,-0.6329,0.2110,-0.4866,-0.1463,0,0.5000,1,0,0,1,2.0000,1.5000,,,,,95088795
sec_top_value,2026-04-27,APLM,6-K,3,13.1900,12.5900,13.3100,12.8500,6600,-4.5489,0.9098,-2.5777,-2.0723,-0.4866,-2.0911,0,0.5000,0,0,0,0,2.0000,1.5000,,,,,28965925
sec_top_value,2026-04-27,ACON,DEF 14A,4,3.3700,3.2800,3.4200,3.3700,35500,-2.6706,1.4837,0.0000,-0.7913,-0.4866,0.4866,0,0.5000,0,0,0,0,2.0000,1.5000,,,,,7691590
sec_top_value,2026-04-27,GDHG,F-3,-5,1.7500,1.7700,1.8400,1.8400,41300,1.1429,5.1429,5.1429,-0.1905,-0.4866,5.6295,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,JF,F-3,-4,1.0400,0.9600,1.0900,1.0800,7800,-7.6923,4.8077,3.8462,0.3205,-0.4866,4.3328,0,0.2000,1,1,0,1,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,TOPS,F-1,-1,2.3000,2.3100,2.3100,2.1500,59200,0.4348,0.4348,-6.5217,-4.7826,-0.4866,-6.0351,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,RANG,PRE 14A,-1,10.5700,10.5800,10.5900,10.5800,2900,0.0946,0.1892,0.0946,0.1261,-0.4866,0.5812,0,0.2000,0,0,0,0,0.0000,-0.2000,,,,,
sec_top_value,2026-04-27,DXST,F-3,-1,2.3500,2.2100,2.3000,2.0200,73400,-5.9574,-2.1277,-14.0426,-10.7801,-0.4866,-13.5560,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,EBON,F-3,-1,2.5800,2.5800,2.5800,2.5600,2700,0.0000,0.0000,-0.7752,-1.8088,-0.4866,-0.2886,0,0.2000,0,0,0,0,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,NAAS,F-1,-3,2.2700,2.1140,2.1900,2.1900,1000,-6.8722,-3.5242,-3.5242,-4.6402,-0.4866,-3.0376,0,0.2000,0,0,0,0,2.0000,1.8000,,,,,
sec_top_value,2026-04-27,MNDR,F-1,-3,0.8170,0.9000,0.9190,0.7890,9321000,10.1591,12.4847,-3.4272,-3.5496,-0.4866,-2.9406,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
sec_top_value,2026-04-27,ABTC,DEFA14A,4,1.2100,1.1700,1.1900,1.1700,14230000,-3.3058,-1.6529,-3.3058,-3.8568,-0.4866,-2.8192,0,0.5000,0,0,0,0,-1.5000,-2.0000,,,,,100190911
sec_top_value,2026-04-27,RCKT,SC TO-I,-8,3.4900,3.6400,3.7400,3.4300,3750400,4.2980,7.1633,-1.7192,0.8118,-0.4866,-1.2326,0,0.2000,1,1,1,1,-1.5000,-1.7000,,,,,
